id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	source	source_file	source_sheet	source_locator
con-tristeza-ve-0006	Res Continens	tristeza	VE	verbal-locative-into	caer en	ás cotidianamente posible teniendo cuidado de no caer en tristezas o depresiones que pudieran afectar tu desempeño	manual	RES CONTINENS.xlsx	TRISTEZA	F23
con-tristeza-ve-0007	Res Continens	tristeza	VE	verbal-locative-into	caer en	se sienten muy solos, cayendo en profundas tristezas y depresiones	manual	RES CONTINENS.xlsx	TRISTEZA	F23
con-tristeza-ve-0008	Res Continens	tristeza	VE	verbal-locative-into	caer en	su padre cayó en una profunda tristeza luego de que su esposa emigrara del país hasta Panamá.	manual	RES CONTINENS.xlsx	TRISTEZA	F23
con-tristeza-ve-0009	Res Continens	tristeza	VE	verbal-locative-into	caer en	proteger nos, frustrar nos, caer en tristeza o incluso depresión	manual	RES CONTINENS.xlsx	TRISTEZA	F23
con-tristeza-ve-0010	Res Continens	tristeza	VE	verbal-locative-into	caer en	La oposición cayó en una gran tristeza, entró en un estrés traumático postelectoral	manual	RES CONTINENS.xlsx	TRISTEZA	F23
fil-tristeza-ar-0001	Res Filiformes	tristeza	AR	verbal-objective	desatar	el motivo que desató una profunda tristeza en la diva	manual	Res Filiformes.xlsx	tristeza	B2
fil-tristeza-ar-0002	Res Filiformes	tristeza	AR	verbal-objective	desatar	un triunfo que estire los festejos de un lado y desate la tristeza de el otro	manual	Res Filiformes.xlsx	tristeza	B2
fil-tristeza-ar-0003	Res Filiformes	tristeza	AR	verbal-objective	desatar	no salieron como esperaban, lo que desató la inmensa tristeza de el infant	manual	Res Filiformes.xlsx	tristeza	B2
fil-tristeza-ar-0004	Res Filiformes	tristeza	AR	verbal-objective	desatar	uestros atletas desataron su ira y tristeza.	manual	Res Filiformes.xlsx	tristeza	B2
fil-tristeza-ar-0005	Res Filiformes	tristeza	AR	verbal-objective	desatar	la morocha declaró que no son amigas y desató la tristeza de su compañera.	manual	Res Filiformes.xlsx	tristeza	B2
fil-tristeza-ar-0007	Res Filiformes	tristeza	AR	verbal-subject-intransitive	desatarse	lluvia ha provocado que en mi se desatara la tristeza, me puse mal	manual	Res Filiformes.xlsx	tristeza	C2
fil-tristeza-cl-0001	Res Filiformes	tristeza	CL	verbal-objective	desatar	El brasileño no lo pensó dos veces y cruzó un tremendo zurdazo, desatando la tristeza en todo el estadio holandés.	manual	Res Filiformes.xlsx	tristeza	B4
fil-tristeza-cl-0002	Res Filiformes	tristeza	CL	verbal-objective	desatar	le contó que está profundamente enamorado de Bárbara, desatando su tristeza y molestia	manual	Res Filiformes.xlsx	tristeza	B4
fil-tristeza-cl-0003	Res Filiformes	tristeza	CL	verbal-objective	desatar	lo que desató la tristeza de los seguidores de la producción de Meg	manual	Res Filiformes.xlsx	tristeza	B4
fil-tristeza-cl-0004	Res Filiformes	tristeza	CL	verbal-objective	desatar	Armada de Argentina realizó un nuevo reporte de las labores de búsqueda, desatando la tristeza de los familiares de los 44 tripulantes	manual	Res Filiformes.xlsx	tristeza	B4
fil-tristeza-cl-0005	Res Filiformes	tristeza	CL	verbal-objective	desatar	lo que mueve las guerras, desata pasiones y tristezas.	manual	Res Filiformes.xlsx	tristeza	B4
fil-tristeza-cl-0006	Res Filiformes	tristeza	CL	verbal-objective	desatar	triunfo de' La Roja' en la final de Copa América Centenario desató la tristeza e indignación a el otro lado de la cordillera	manual	Res Filiformes.xlsx	tristeza	B4
fil-tristeza-co-0001	Res Filiformes	tristeza	CO	verbal-objective	desatar	una macabra revelación desató la tristeza	manual	Res Filiformes.xlsx	tristeza	B5
fil-tristeza-co-0002	Res Filiformes	tristeza	CO	verbal-objective	desatar	vi a las típicas promesas de siempre, las mismas excusas, y más que tristeza me desató una profunda sensación de rabia	manual	Res Filiformes.xlsx	tristeza	B5
fil-tristeza-co-0003	Res Filiformes	tristeza	CO	verbal-objective	desatar	El grado de brutalidad con el que se han ejecutado homicidios de varios niños desata furia y tristeza	manual	Res Filiformes.xlsx	tristeza	B5
fil-tristeza-co-0004	Res Filiformes	tristeza	CO	verbal-objective	entrelazar	El ambiente musical que se entrelaza con la tristeza en un sector de el Cementerio Calancal	manual	Res Filiformes.xlsx	tristeza	B5
fil-tristeza-co-0005	Res Filiformes	tristeza	CO	verbal-subject-intransitive	desatarse	se desataron momentos de tristeza, dolor e incertidumbre entre los familiares.	manual	Res Filiformes.xlsx	tristeza	C5
fil-tristeza-co-0006	Res Filiformes	tristeza	CO	verbal-subject-intransitive	desatarse	se desató una tristeza incontrolable en el equipo' hormiguero	manual	Res Filiformes.xlsx	tristeza	C5
fil-tristeza-co-0007	Res Filiformes	tristeza	CO	substantive	hilo de	Has dejado hilos de tristeza, alegrías, sueños y esperanzas esparcidas entre las nube	manual	Res Filiformes.xlsx	tristeza	G5
fil-tristeza-cu-0001	Res Filiformes	tristeza	CU	verbal-objective	desatar	la diferencia de puntos esfumó sus opciones y desató una gran tristeza en el habanero coliseo de la Ciudad Deportiva	manual	Res Filiformes.xlsx	tristeza	B7
fil-tristeza-es-0001	Res Filiformes	tristeza	ES	verbal-objective	desatar	La muerte de la actriz, acontecida el 20 de agosto, desató la tristeza entre sus allegados; cuál es la pérdida que desata la tristeza y rabia de Rey	manual	Res Filiformes.xlsx	tristeza	B10
fil-tristeza-es-0002	Res Filiformes	tristeza	ES	verbal-subject-intransitive	desatarse	DESATAR 1  (el misterio y la tristeza se desataron cuando, junto a su mujer	manual	Res Filiformes.xlsx	tristeza	C10
fil-tristeza-es-0003	Res Filiformes	tristeza	ES	verbal-subject-intransitive	tejerse	tragedia, la comedia, la dignidad y la tristeza se entrelazan en el tejido de la vida	manual	Res Filiformes.xlsx	tristeza	C10
fil-tristeza-es-0004	Res Filiformes	tristeza	ES	substantive	hilo de	entrar en vibración sus líricas cuerdas hechas con hilos de tristeza.	manual	Res Filiformes.xlsx	tristeza	G10
fil-tristeza-es-0005	Res Filiformes	tristeza	ES	substantive	hilo de	, dejando entrever un hilo de tristeza en sus medidas declaraciones.	manual	Res Filiformes.xlsx	tristeza	G10
fil-tristeza-mx-0001	Res Filiformes	tristeza	MX	verbal-objective	desatar	el nivel bajó considerablemente de una semana a otra, y desató así la tristeza en algunos	manual	Res Filiformes.xlsx	tristeza	B13
fil-tristeza-mx-0002	Res Filiformes	tristeza	MX	attributive		Fue tal la desazón y la tristeza justamente desatada ante la posible desaparición de la radio	manual	Res Filiformes.xlsx	tristeza	F13
fil-tristeza-mx-0003	Res Filiformes	tristeza	MX	substantive		cabeza era un nido de confusiones, un tobogán de felicidad entrelazada con tristeza.	manual	Res Filiformes.xlsx	tristeza	G13
fil-tristeza-mx-0004	Res Filiformes	tristeza	MX	substantive	hilo de	el' luto' de la alcaldesa refleja una serie de desastres y tristezas hilvanadas a lo largo de su gestión.	manual	Res Filiformes.xlsx	tristeza	G13
fil-tristeza-pe-0001	Res Filiformes	tristeza	PE	verbal-objective	desatar	El árbitro Felix Brych dio por terminado el partido, desatando la ola de tristeza	manual	Res Filiformes.xlsx	tristeza	B16
fil-tristeza-pr-0001	Res Filiformes	tristeza	PR	verbal-objective	desatar	DESATAR 1 (Eso desató la molestia y tristeza del actor	manual	Res Filiformes.xlsx	tristeza	B17
fil-tristeza-us-0001	Res Filiformes	tristeza	US	verbal-objective	desatar	la puesta a el aire de un fuerte video que desató la tristeza de la connotada artist	manual	Res Filiformes.xlsx	tristeza	B22
fil-tristeza-us-0002	Res Filiformes	tristeza	US	verbal-objective	desatar	La temprana partida de la joven desató la tristeza en todos l	manual	Res Filiformes.xlsx	tristeza	B22
fil-tristeza-us-0003	Res Filiformes	tristeza	US	verbal-objective	desatar	rimero desató enojo y profunda tristeza a el cerrar la Iglesia San Mateo	manual	Res Filiformes.xlsx	tristeza	B22
fil-tristeza-us-0004	Res Filiformes	tristeza	US	verbal-subject-intransitive	desatarse	desaparición definitiva de un animal no provoque la tristeza que se desata ante una pérdida humana	manual	Res Filiformes.xlsx	tristeza	C22
liq-tristeza-ar-0001	Res Liquidae	tristeza	AR	verbal-objective		GOTEAR 1 una pintura que gotea su tristeza, su abuso reprimido, una desesperación disipada	manual	RES LIQUIDAE COR.xlsx	tristeza	B2
liq-tristeza-ar-0002	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	Sin embargo la tristeza que inunda a el jugador lesionado preocupa a sus compañeros por su estado de ánimo. AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0003	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	Y los dos ganaron para que la tristeza inunde los corazones verdes en cada rincón de Junín AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0004	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	La tristeza inundaba en la vereda a los comerciantes que conocían a muje AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0005	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	Defederico contó lo emotiva que fue la reunión familiar y la tristeza que lo inundó en este tiempo lejos de Argentina.  AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0006	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	La tristeza inunda a los operadores turísticos de Villa Carlos Paz por el fallecimiento de uno de ar	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0007	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	# La tristeza inunda a Los Charrúas, localidad de la zona Campaña de el Departamento Concordia, AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0008	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	La tristeza inundó los pasillos de el hospital Horacio Heller, a AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0009	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	El optimismo había faltado a la cita y la tristeza había inundado con su presencia cada rincón de las instalaciones AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0010	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	ecorrió Las Ramblas y contó la tristeza que inundó a una de las localidades más turísticas de el mund AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0011	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	Una tristeza honda inunda mi corazón, en estas Pascuas después de tanto agravio, AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0012	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	More Rial no dejó que la tristeza la inunde y se enfocó en tener una vida nueva AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0013	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	Se, hijos queridos, que la tristeza les inunda el corazón pero vamos a salir todos juntos adelante. AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0014	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	a tristeza inunda a Vanina y Silvina Escudero. Las hermanas manifestaron en Twitter el inmenso dolor AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0015	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	De más está decir que nos inunda una profunda tristeza, aún a sabiendas de que hicimos todo lo posible  AR	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0016	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	que cayeron muy mal en medio de la tristeza que inunda a el mundo deportivo por el fatal accidente aéreo.	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0017	Res Liquidae	tristeza	AR	verbal-subject-transitive	inundar	Un manto de tristeza y desconsuelo inunda a todo un país	manual	RES LIQUIDAE COR.xlsx	tristeza	C2
liq-tristeza-ar-0018	Res Liquidae	tristeza	AR	verbal-subject-intransitive	fluir	a palpitante tristeza que fluye de los corazones, cuando se sienten ante un gran dolor AR	manual	RES LIQUIDAE COR.xlsx	tristeza	D2
liq-tristeza-ar-0019	Res Liquidae	tristeza	AR	verbal-subject-intransitive	fluir	Distancia. Memoria. Amistad. Azar y tristeza fluyen en este relato cuidado	manual	RES LIQUIDAE COR.xlsx	tristeza	D2
liq-tristeza-ar-0020	Res Liquidae	tristeza	AR	verbal-subject-intransitive	brotar	es una tristeza individualista que brota de el corazón cómodo y avaro, de la búsqueda enfermiza de placeres superficiales, AR	manual	RES LIQUIDAE COR.xlsx	tristeza	D2
liq-tristeza-ar-0021	Res Liquidae	tristeza	AR	verbal-subject-intransitive	brotar	A Daniel Hourcade le brota la tristeza por los poros AR	manual	RES LIQUIDAE COR.xlsx	tristeza	D2
liq-tristeza-ar-0022	Res Liquidae	tristeza	AR	verbal-subject-intransitive	brotar	dejarán la pantalla de El Trece y la tristeza comienza a brota	manual	RES LIQUIDAE COR.xlsx	tristeza	D2
liq-tristeza-ar-0023	Res Liquidae	tristeza	AR	verbal-subject-intransitive	diluirse	La tristeza se diluye cuando tomo conciencia que, de aquí a el fin de mis días estará presente	manual	RES LIQUIDAE COR.xlsx	tristeza	D2
liq-tristeza-ar-0024	Res Liquidae	tristeza	AR	substantive	gota de	GOTA DE una chica muy fuerte y no hay una gota de tristeza en ella ahora	manual	RES LIQUIDAE COR.xlsx	tristeza	E2
liq-tristeza-ar-0025	Res Liquidae	tristeza	AR	verbal-instrumental		1nundado por la tristeza y el desconsuelo, recibió a los amigos íntimos de la familia	manual	RES LIQUIDAE COR.xlsx	tristeza	G2
liq-tristeza-ar-0026	Res Liquidae	tristeza	AR	verbal-instrumental	inundar de	2allecimiento inundó de tristeza y desconsuelo a sus familiares y amigos AR	manual	RES LIQUIDAE COR.xlsx	tristeza	G2
liq-tristeza-ar-0027	Res Liquidae	tristeza	AR	verbal-instrumental	inundar de	3os mensajes en un posteo de la ex gran hermano inundaron de tristeza a todos sus seguidores. AR	manual	RES LIQUIDAE COR.xlsx	tristeza	G2
liq-tristeza-ar-0028	Res Liquidae	tristeza	AR	verbal-instrumental	inundar de	Ayer, las redes se inundaron de tristeza ante la noticia de la muerte de este histórico vestuarista de Vendimia,AR	manual	RES LIQUIDAE COR.xlsx	tristeza	G2
liq-tristeza-ar-0029	Res Liquidae	tristeza	AR	verbal-instrumental	inundar de	5ero lo cierto era que un nuevo hecho de sangre inundaba de tristeza a la ciudad. AR	manual	RES LIQUIDAE COR.xlsx	tristeza	G2
liq-tristeza-ar-0030	Res Liquidae	tristeza	AR	verbal-instrumental	inundar de	La muerte de Sofía inundó de tristeza a la comunidad santiagueñ	manual	RES LIQUIDAE COR.xlsx	tristeza	G2
liq-tristeza-bo-0001	Res Liquidae	tristeza	BO	verbal-instrumental	inundar de	Al igual que cualquier ser humano, caí derrotado, me inundé de tristeza, sufrí de desamor y perdí gente que quise y lloré muchísimo	manual	RES LIQUIDAE COR.xlsx	tristeza	G3
liq-tristeza-cl-0001	Res Liquidae	tristeza	CL	verbal-objective	derramar	egó aquel día que llenaste las copas con tu ausencia, derramando tristeza y pena sobre aquellos que te estimábamos	manual	RES LIQUIDAE COR.xlsx	tristeza	B4
liq-tristeza-cl-0002	Res Liquidae	tristeza	CL	verbal-objective		...San Juan, inmóvil, rebosa tristeza.	manual	RES LIQUIDAE COR.xlsx	tristeza	B4
liq-tristeza-cl-0003	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	la tristeza inunda el aire, no se puede creer tanto desastre en tan pocos días. CL	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0004	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	. El pronóstico era bueno, pero cuando se iba a dormir, la inundaba una profunda tristeza.  CL	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0005	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	La tristeza volvió a inundar ayer la Arena Condá, hogar de el modesto Chapecoense.CL	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0006	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	Hay días en que la tristeza me inunda y lloro mucho, pero… después me llega desde el cielo mucha paz… CL	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0007	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	Hace unos días atrás, falleció y ello inundó de tristeza a su entorno.  CL	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0008	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	Cuando el partido se iba, la tristeza inundó el Estadio Olímpico de Londres.  CL	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0009	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	Nos inunda la tristeza, la pena, la adrenalina y la rabia, una mezcla CL	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0010	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	Tristeza y dolor inundan los corazones de los familiares y cercanos de Emiliano Sala CL	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0011	Res Liquidae	tristeza	CL	verbal-subject-transitive	inundar	fue informado de el fallecimiento de Domínguez y la tristeza lo inundó de inmediato por la partida de uno de los personajes	manual	RES LIQUIDAE COR.xlsx	tristeza	C4
liq-tristeza-cl-0012	Res Liquidae	tristeza	CL	verbal-subject-intransitive	brotar	es una tristeza individualista que brota de el corazón cómodo y avar	manual	RES LIQUIDAE COR.xlsx	tristeza	D4
liq-tristeza-cl-0013	Res Liquidae	tristeza	CL	verbal-subject-intransitive		La tristeza inundó ayer en Valparaíso.	manual	RES LIQUIDAE COR.xlsx	tristeza	D4
liq-tristeza-cl-0014	Res Liquidae	tristeza	CL	verbal-instrumental	inundado por	ero la realidad pone en su camino personas inundadas por la tristeza y el abandono,	manual	RES LIQUIDAE COR.xlsx	tristeza	G4
liq-tristeza-cl-0015	Res Liquidae	tristeza	CL	verbal-instrumental	inundar de	La historia es emotiva y nos inunda de tristeza en la novela; en la versión de Teatro Cinema nos impresiona CL	manual	RES LIQUIDAE COR.xlsx	tristeza	G4
liq-tristeza-cl-0016	Res Liquidae	tristeza	CL	verbal-instrumental	inundar de	Acaba de fallecer y nuestros corazones se inundaron de tristeza y dolor,	manual	RES LIQUIDAE COR.xlsx	tristeza	G4
liq-tristeza-co-0001	Res Liquidae	tristeza	CO	verbal-objective	derramar	La iglesia llena, las melodías de el órgano derramando tonadas de tristeza	manual	RES LIQUIDAE COR.xlsx	tristeza	B5
liq-tristeza-co-0002	Res Liquidae	tristeza	CO	verbal-objective	diluir	mujer, aunque no diluya la tristeza que me embarga cuando me cuestiono sobre el rumbo que decidió tomar.	manual	RES LIQUIDAE COR.xlsx	tristeza	B5
liq-tristeza-co-0003	Res Liquidae	tristeza	CO	verbal-subject-transitive	inundar	evidenció la tristeza que lo inunda en estos momentos tras la muerte de Fernando Gaitán CO	manual	RES LIQUIDAE COR.xlsx	tristeza	C5
liq-tristeza-co-0004	Res Liquidae	tristeza	CO	verbal-subject-transitive	inundar	Frente a esta tristeza que los inundaba Jesús los invitó a lo alto de una montaña para ora CO	manual	RES LIQUIDAE COR.xlsx	tristeza	C5
liq-tristeza-co-0005	Res Liquidae	tristeza	CO	verbal-subject-transitive	inundar	Dybala salía de el campo de juego, trataba de contener la tristeza que lo inundaba y rompió en llanto.	manual	RES LIQUIDAE COR.xlsx	tristeza	C5
liq-tristeza-co-0006	Res Liquidae	tristeza	CO	verbal-subject-intransitive	fluir	no había tenido tiempo de recordar ese momento, y que solamente hasta ahora, fluía la tristeza.	manual	RES LIQUIDAE COR.xlsx	tristeza	D5
liq-tristeza-co-0007	Res Liquidae	tristeza	CO	verbal-subject-intransitive	brotar	A Molina Araújo le brota la tristeza por sus ojos	manual	RES LIQUIDAE COR.xlsx	tristeza	D5
liq-tristeza-co-0008	Res Liquidae	tristeza	CO	verbal-instrumental	inundado por	los rostros inundados de tristeza y los brazos cruzados por la impotencia, permanecen los familiares CO	manual	RES LIQUIDAE COR.xlsx	tristeza	G5
liq-tristeza-co-0009	Res Liquidae	tristeza	CO	verbal-instrumental	inundar de	Bonner, inundado de tristeza, no podía dar le, aunque se lo mereciera.	manual	RES LIQUIDAE COR.xlsx	tristeza	G5
liq-tristeza-co-0010	Res Liquidae	tristeza	CO	verbal-instrumental	inundar de	de la Copa América dejó atónitos a los jugadores de la Selección Colombia e inundó de tristeza a millones de personas, CO	manual	RES LIQUIDAE COR.xlsx	tristeza	G5
liq-tristeza-co-0011	Res Liquidae	tristeza	CO	verbal-instrumental	inundar de	4La tragedia inundó de tristeza a una familia de Quibdó CO	manual	RES LIQUIDAE COR.xlsx	tristeza	G5
liq-tristeza-co-0012	Res Liquidae	tristeza	CO	verbal-instrumental	inundar de	5La igualdad 1-1 frente a el Deportivo Pasto inundó de tristeza el estadio La Independencia.  CO	manual	RES LIQUIDAE COR.xlsx	tristeza	G5
liq-tristeza-co-0013	Res Liquidae	tristeza	CO	verbal-instrumental	inundarse en	6Ahora, no puedo hacer nada más que inundar me en tristeza por tu partida, y que nunca hayamos podido dejar todo bien CO	manual	RES LIQUIDAE COR.xlsx	tristeza	G5
liq-tristeza-co-0014	Res Liquidae	tristeza	CO	verbal-instrumental	inundar de	el Atanasio Girardot cuando los verdolagas superaron la serie 2 goles por 0, inundó de tristeza a los seguidores azucareros. CO	manual	RES LIQUIDAE COR.xlsx	tristeza	G5
liq-tristeza-co-0015	Res Liquidae	tristeza	CO	verbal-instrumental	inundar de	la noticia de que dos policías fueron asesinados en Soacha, inundó de tristeza a los habitantes de el barrio	manual	RES LIQUIDAE COR.xlsx	tristeza	G5
liq-tristeza-cr-0001	Res Liquidae	tristeza	CR	verbal-subject-transitive	inundar	El jerarca indicó que la tristeza lo inunda, pero que ahora deberán concentrar se en sacar esta fase final de Juegos	manual	RES LIQUIDAE COR.xlsx	tristeza	C6
liq-tristeza-cu-0001	Res Liquidae	tristeza	CU	verbal-subject-transitive	inundar	Un halo de tristeza inunda a todo un pueblo	manual	RES LIQUIDAE COR.xlsx	tristeza	C7
liq-tristeza-cu-0002	Res Liquidae	tristeza	CU	verbal-subject-transitive	inundar	broma alegran a sus compañeros cuando la tristeza les inunda, mantienen su fidelidad a Cuba en cada frente	manual	RES LIQUIDAE COR.xlsx	tristeza	C7
liq-tristeza-cu-0003	Res Liquidae	tristeza	CU	verbal-subject-transitive	inundar	sintió que la tristeza le inundaba el alma y le humedecía los ojos.	manual	RES LIQUIDAE COR.xlsx	tristeza	C7
liq-tristeza-cu-0004	Res Liquidae	tristeza	CU	verbal-subject-transitive	inundar	el devastador huracán George inundó de tristezas a el primer país libre de Latinoamérica.	manual	RES LIQUIDAE COR.xlsx	tristeza	C7
liq-tristeza-cu-0005	Res Liquidae	tristeza	CU	verbal-subject-transitive	inundar	Aunque la tristeza lo inundó cuando no pudo hacer se escultor	manual	RES LIQUIDAE COR.xlsx	tristeza	C7
liq-tristeza-cu-0006	Res Liquidae	tristeza	CU	verbal-subject-transitive	inundar	Al apreciar la tristeza que le inundó los ojos y apaciguó su perenne sonrisa, tuve que esforzar me para continuar	manual	RES LIQUIDAE COR.xlsx	tristeza	C7
liq-tristeza-cu-0007	Res Liquidae	tristeza	CU	verbal-subject-transitive	inundar	profundo de mi ser el silencio y la tristeza que inunda a mi Habana Fisicamente ya no estará con nosotros pero estoy convencida que Fidel	manual	RES LIQUIDAE COR.xlsx	tristeza	C7
liq-tristeza-cu-0008	Res Liquidae	tristeza	CU	verbal-subject-intransitive	fluir	la defiende y se la controla, pero la tristeza fluye sin contención	manual	RES LIQUIDAE COR.xlsx	tristeza	D7
liq-tristeza-cu-0009	Res Liquidae	tristeza	CU	verbal-subject-intransitive	brotar	Lágrimas y tristeza brota en la gente	manual	RES LIQUIDAE COR.xlsx	tristeza	D7
liq-tristeza-cu-0010	Res Liquidae	tristeza	CU	verbal-instrumental	inundar de	l corazón de el pueblo se inunda de tristeza y llora la pérdida de el eterno Comandante en Jefe	manual	RES LIQUIDAE COR.xlsx	tristeza	G7
liq-tristeza-do-0001	Res Liquidae	tristeza	DO	verbal-subject-intransitive	fluir	sí es que los invito a que dejemos de lado la tristeza y dejemos fluir ese hermoso sentimiento que enciende la luz de nuestro corazón DO	manual	RES LIQUIDAE COR.xlsx	tristeza	D8
liq-tristeza-do-0002	Res Liquidae	tristeza	DO	verbal-subject-intransitive	fluir	por los ojos de ambos (Ignacio y Rosa) comenzó a fluir una gran tristez	manual	RES LIQUIDAE COR.xlsx	tristeza	D8
liq-tristeza-ec-0001	Res Liquidae	tristeza	EC	verbal-objective		La figura de San Juan, inmóvil, rebosa tristeza.	manual	RES LIQUIDAE COR.xlsx	tristeza	B9
liq-tristeza-ec-0002	Res Liquidae	tristeza	EC	verbal-objective		..San Juan, inmóvil, rebosa tristeza.	manual	RES LIQUIDAE COR.xlsx	tristeza	B9
liq-tristeza-es-0001	Res Liquidae	tristeza	ES	verbal-objective	derramar	La voz absolutamente mágica de la irlandesa derrama tristeza en todas las estrofas,	manual	RES LIQUIDAE COR.xlsx	tristeza	B10
liq-tristeza-es-0002	Res Liquidae	tristeza	ES	verbal-objective		...un doloroso e impactante altar en honor a las víctimas que rebosa sentimientos, dolor, tristeza y silencios...	manual	RES LIQUIDAE COR.xlsx	tristeza	B10
liq-tristeza-es-0003	Res Liquidae	tristeza	ES	verbal-subject-transitive	inundar	A pesar de la tristeza que inundó a muchos por vivir las últimas horas de las fiestas, la traca final volvióES	manual	RES LIQUIDAE COR.xlsx	tristeza	C10
liq-tristeza-es-0004	Res Liquidae	tristeza	ES	verbal-subject-transitive	inundar	La tristeza inundaba a los periodistas patrios. El Madrid acababa de ganar  ES	manual	RES LIQUIDAE COR.xlsx	tristeza	C10
liq-tristeza-es-0005	Res Liquidae	tristeza	ES	verbal-subject-transitive	inundar	# La tristeza que inundaba los días de Ryland fue el detonante que hizo cambiar de opinión ES	manual	RES LIQUIDAE COR.xlsx	tristeza	C10
liq-tristeza-es-0006	Res Liquidae	tristeza	ES	verbal-subject-transitive	inundar	La nostalgia y la tristeza inundan un relato de una gran sensibilidad, ES	manual	RES LIQUIDAE COR.xlsx	tristeza	C10
liq-tristeza-es-0007	Res Liquidae	tristeza	ES	verbal-subject-transitive	inundar	La agencia norcoreana KCNA ha plasmado con retórica poética la tristeza que inundaba Pyongyang el domingo por la desaparición de Kim Jong-il ES	manual	RES LIQUIDAE COR.xlsx	tristeza	C10
liq-tristeza-es-0008	Res Liquidae	tristeza	ES	verbal-subject-transitive	inundar	# La tristeza ha inundado a los cofrades nada más conocer la noticia	manual	RES LIQUIDAE COR.xlsx	tristeza	C10
liq-tristeza-es-0009	Res Liquidae	tristeza	ES	verbal-subject-transitive	inundar	una ola de tristeza inundó a el universo que rodeaba a Operación Triunfo.	manual	RES LIQUIDAE COR.xlsx	tristeza	C10
liq-tristeza-es-0010	Res Liquidae	tristeza	ES	verbal-subject-intransitive	brotar	le confesó -con " genuina tristeza " brotando de sus ojos azules- ES	manual	RES LIQUIDAE COR.xlsx	tristeza	D10
liq-tristeza-es-0011	Res Liquidae	tristeza	ES	verbal-subject-intransitive	brotar	Pero sus ojos estaban cubiertos por una tristeza inmensa que brotaba de el interior.	manual	RES LIQUIDAE COR.xlsx	tristeza	D10
liq-tristeza-es-0012	Res Liquidae	tristeza	ES	verbal-instrumental	inundado por	1Una difícil decisión que fue aceptada con resignación por los cofrades, inundados por la tristeza.  ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
